date,kcal,protein_g,carb_g,sugar_g,fiber_g,fat_g,satfat_g,magnesium_mg,potassium_mg,sodium_mg,vit_index,min_index,plants_day,plants_7d,tss,carb_target_g,carb_gap_g,microbiome,kcal_observed,kcal_assumed,n_items,pct_plant,pct_dairy,pct_upf,pct_animal,cnt_avocado,cnt_lenticchie,cnt_uova,cnt_banane,cnt_ceci,cnt_avena,cnt_patate_dolci,cnt_caffe
2026-02-14,2132,74.7,256.8,79.3,43.1,93.3,34.2,416,3084,2459,75.5,89.2,7,27,126,483,-227,83.1,2132,0,9,89.0,0.0,43.1,11.0,0.67,0.0,3.0,0.0,1.25,0.0,0.0,0.0
2026-02-15,2739,126.8,406.3,122.9,76.6,74.4,31.3,747,4744,2847,64.4,97.8,10,27,258,713,-307,86.1,1526,1214,17,90.4,6.9,33.1,9.6,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-16,1759,102.3,293.0,77.7,89.6,28.0,8.3,651,4219,1161,72.0,94.9,13,30,77,379,-86,97.0,623,1136,16,92.8,7.2,10.0,7.2,0.0,1.0,0.0,1.0,1.25,1.0,0.0,0.0
2026-02-17,2913,123.1,485.9,155.5,99.4,61.8,19.1,862,5477,2083,66.2,96.8,13,29,311,713,-227,89.8,840,2073,19,98.1,1.9,29.7,1.9,0.67,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2026-02-18,2152,108.0,302.8,80.1,46.3,57.9,22.8,517,3069,1755,49.2,94.1,9,28,124,479,-176,83.0,1416,737,13,92.7,7.3,47.7,7.3,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0
2026-02-19,2394,132.9,350.4,86.3,84.8,59.0,16.6,756,5301,1497,73.9,98.0,14,27,118,466,-116,92.0,0,2394,21,83.0,7.2,13.2,17.0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-02-20,1876,103.8,246.2,32.0,40.7,59.0,20.5,477,3392,4374,73.7,99.4,9,30,136,505,-258,96.5,1876,0,12,83.0,11.3,11.8,17.0,0.0,0.0,0.0,0.0,1.25,0.0,0.5,0.0
2026-02-21,3051,118.1,478.2,141.6,33.9,74.6,34.5,472,3069,2028,55.6,97.5,7,30,268,713,-235,88.7,1554,1497,16,88.8,6.4,37.5,6.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2026-02-22,2143,112.8,285.8,47.8,67.5,63.1,22.3,538,4118,2492,60.7,96.3,7,30,199,639,-354,86.4,1556,587,11,96.5,0.0,45.3,0.0,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-23,2145,96.7,340.7,71.5,48.4,49.3,12.6,505,3752,2590,67.5,97.2,12,27,113,456,-115,88.1,1037,1108,14,94.5,5.5,26.4,5.5,0.67,0.0,0.0,1.0,0.9,0.0,0.0,1.0
2026-02-24,2672,179.5,292.6,46.9,62.8,89.6,40.3,714,4880,1212,72.9,100.0,12,26,82,389,-97,91.9,1348,1323,20,58.1,13.2,9.1,38.7,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-25,1415,72.2,243.3,48.0,57.7,21.9,9.4,572,3641,293,64.9,91.2,8,26,97,421,-178,90.9,865,550,11,92.0,2.7,12.4,2.7,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0
2026-02-26,2444,126.0,341.7,91.4,71.7,66.8,21.9,569,4324,1964,75.1,100.0,11,26,108,445,-103,88.1,395,2049,17,81.8,5.5,21.9,15.1,0.67,1.0,3.0,0.0,0.0,0.0,1.33,0.0
2026-02-27,2025,90.9,326.5,115.6,47.4,45.0,18.0,674,4208,1112,48.0,93.9,12,27,182,603,-277,81.0,1043,982,15,96.6,3.4,51.8,3.4,0.0,0.0,0.0,1.0,0.0,1.2,0.0,1.0
2026-02-28,2883,166.6,479.3,132.1,83.0,42.8,13.9,1039,6152,2324,73.4,100.0,14,29,362,713,-234,90.7,1183,1700,19,91.9,8.1,26.6,8.1,0.0,0.0,0.0,1.0,1.25,1.0,0.75,0.0
2026-03-01,2848,111.5,354.5,100.7,74.9,112.6,37.1,524,4368,2193,77.7,94.3,9,29,137,507,-152,89.5,1470,1377,14,83.0,0.6,30.5,17.0,1.33,1.0,6.0,0.0,0.0,0.0,1.33,0.0
2026-03-02,1394,79.1,160.7,41.0,20.0,48.7,17.3,227,2348,2563,65.9,81.3,8,31,92,411,-250,98.5,1207,187,12,71.3,17.5,5.1,28.7,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-03-03,2060,113.0,361.3,100.8,82.3,26.9,9.2,823,6129,1078,77.1,98.2,15,32,121,473,-111,94.3,185,1875,22,91.6,8.4,19.1,8.4,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2026-03-04,1414,105.5,214.5,56.1,52.8,23.2,7.8,762,5422,743,75.9,97.5,12,32,85,396,-181,89.9,636,778,15,88.9,11.1,33.8,11.1,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0
2026-03-05,2086,96.2,362.3,104.7,52.8,35.2,11.1,728,4287,1706,69.0,93.7,11,34,143,520,-157,94.3,872,1214,17,94.4,1.8,19.1,5.6,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2026-03-06,2306,128.4,405.7,119.7,105.3,27.3,9.3,776,5508,953,76.8,96.0,15,30,153,541,-135,94.9,412,1894,21,92.5,7.5,16.9,7.5,0.0,1.9,0.0,1.0,0.0,1.0,1.33,0.0
2026-03-07,1834,85.3,214.6,50.8,25.7,69.9,31.5,311,2799,3522,73.4,91.2,7,30,161,558,-344,97.2,1834,0,10,84.5,7.4,9.2,11.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-03-08,2871,143.8,470.0,122.6,86.0,51.3,16.5,869,4371,2476,65.9,99.9,10,30,236,713,-243,90.4,987,1884,13,95.9,4.1,31.9,4.1,0.0,0.9,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-09,1094,70.7,153.7,45.3,37.9,28.6,11.4,402,2579,1123,37.5,90.0,7,30,97,421,-268,95.2,544,550,10,82.8,17.2,16.0,17.2,0.0,0.0,0.0,1.0,1.25,1.0,0.0,1.0
2026-03-10,2007,72.7,309.1,87.8,32.5,53.7,25.4,337,2545,2696,55.7,89.1,9,31,123,477,-168,90.8,1078,929,13,86.1,10.2,30.6,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-11,2023,107.3,315.3,96.6,78.2,43.6,19.4,749,5763,682,62.6,95.5,13,31,99,426,-110,87.0,835,1187,17,93.5,2.7,43.2,2.7,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2026-03-12,1969,116.7,308.5,109.8,46.0,31.5,8.2,531,3612,2195,82.9,99.5,11,31,119,468,-160,96.7,759,1210,16,80.1,12.0,10.9,19.9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-03-13,2335,147.1,346.5,102.6,74.3,48.8,21.2,874,6355,3038,69.2,100.0,16,33,172,582,-235,91.8,608,1727,21,84.5,15.5,27.3,15.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-14,1990,89.7,230.2,68.3,34.4,78.5,24.6,327,2754,2102,74.2,88.3,7,35,130,492,-262,91.7,1803,187,11,78.5,5.9,27.6,17.7,0.67,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2026-03-15,3058,165.9,467.7,131.6,100.9,67.2,18.3,942,6040,2379,74.3,100.0,14,34,238,713,-245,94.7,0,3058,21,86.7,5.7,17.6,13.3,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-03-16,1691,90.9,277.2,63.5,48.2,29.4,10.2,611,3727,1992,63.3,95.7,9,34,76,376,-99,95.7,913,778,14,90.8,9.2,14.4,9.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-17,2503,118.1,433.9,84.3,62.0,38.9,13.9,781,4903,1767,64.0,97.5,12,34,184,607,-174,93.8,1511,992,19,94.4,5.6,20.8,5.6,0.0,0.0,0.0,1.0,0.0,1.0,1.6,0.0
2026-03-18,1847,115.5,277.4,97.7,58.5,38.1,13.0,714,5544,1724,83.0,97.8,13,32,93,413,-135,92.3,531,1316,17,83.1,8.5,25.7,16.9,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0
2026-03-19,1513,93.9,192.6,67.6,38.9,47.8,14.8,543,3043,1634,53.6,92.1,9,30,74,372,-180,92.1,520,992,15,92.7,2.5,26.5,7.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-20,1975,109.1,278.0,55.7,72.0,53.8,15.6,597,4569,1055,72.1,94.6,13,27,121,473,-195,92.3,601,1374,18,79.4,8.8,12.3,20.6,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-03-21,1875,98.8,331.4,71.3,68.0,22.2,8.3,613,4767,384,66.8,92.5,14,28,43,306,26,93.4,442,1433,18,90.7,9.3,13.0,9.3,0.0,1.0,0.0,1.0,0.0,1.0,1.33,1.0
2026-03-22,2637,82.2,277.6,103.7,18.5,133.4,64.5,264,2292,3332,64.5,88.2,5,28,235,713,-435,86.3,2151,486,12,54.5,12.1,36.7,30.5,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2026-03-23,1890,95.8,282.4,82.5,52.0,43.2,16.1,522,4129,1893,81.0,96.9,7,27,50,321,-38,88.1,504,1386,11,81.5,6.2,26.3,14.5,0.0,0.9,2.0,1.0,0.0,0.0,0.0,0.0
2026-03-24,2634,142.9,395.8,104.3,91.5,61.6,17.2,812,5423,1793,73.5,99.5,14,26,84,394,2,90.2,0,2634,21,84.5,6.6,14.8,15.5,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-03-25,2175,121.7,312.4,70.8,80.3,56.1,16.1,693,5007,1203,84.5,97.5,13,25,101,430,-117,90.0,0,2175,18,81.3,8.0,11.2,18.7,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-03-26,2235,123.5,395.5,84.4,80.1,22.4,3.7,722,4832,2277,70.3,98.0,13,27,168,573,-178,92.1,1014,1220,17,94.7,5.3,13.0,5.3,0.0,0.9,0.0,0.0,1.25,0.0,0.0,0.0
2026-03-27,2590,138.9,378.5,89.2,44.1,65.1,19.0,640,3766,4760,52.9,100.0,9,28,163,562,-184,91.6,1352,1238,18,86.2,9.7,19.2,13.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-28,2565,188.1,351.6,126.8,71.0,56.5,23.6,933,5747,3313,66.4,100.0,11,29,262,713,-361,88.7,644,1921,21,78.8,15.2,33.3,15.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-03-29,1778,111.2,298.7,54.4,78.8,22.9,7.9,900,5989,863,56.2,93.4,12,30,165,567,-268,93.1,638,1140,14,97.8,2.2,22.9,2.2,0.0,0.9,0.0,1.0,0.0,1.0,1.0,1.0
2026-03-30,2632,128.7,413.4,94.2,82.9,57.3,16.5,847,5260,3860,71.8,97.4,11,30,221,687,-273,95.5,916,1716,18,92.6,1.5,15.0,7.4,0.0,0.9,2.0,1.0,0.0,1.0,0.0,1.0
2026-03-31,2109,135.4,312.6,78.2,56.5,44.9,19.5,818,5217,1028,69.6,100.0,12,33,99,426,-113,93.2,1311,798,18,83.8,16.2,22.5,16.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-01,2557,142.5,375.4,88.9,87.9,61.3,17.2,804,5266,1791,72.4,99.3,14,33,188,616,-241,95.4,0,2557,21,84.1,6.8,15.3,15.9,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-02,2172,121.9,311.3,71.2,79.5,56.3,16.1,694,5055,1203,73.8,96.6,13,29,91,408,-97,95.3,0,2172,18,81.2,8.0,11.2,18.8,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-03,3216,168.0,538.0,152.1,79.3,50.1,14.8,956,5411,2963,72.8,100.0,11,30,406,713,-175,93.6,0,3216,18,90.3,4.9,21.2,9.7,0.0,0.0,2.0,1.0,0.0,1.0,0.9,0.0
2026-04-04,2341,123.2,367.9,71.5,40.0,48.0,16.1,593,4284,3311,65.0,98.7,9,29,160,556,-188,94.2,0,2341,16,84.7,10.8,14.9,15.3,0.0,0.0,0.0,2.0,0.0,1.0,0.9,0.0
2026-04-05,3351,192.6,497.4,138.8,73.0,74.1,22.5,913,5027,5550,59.5,100.0,10,30,399,713,-216,93.6,0,3351,19,84.7,7.5,21.4,15.3,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
2026-04-06,2175,121.7,312.4,70.8,80.3,56.1,16.1,693,5007,1203,84.5,97.5,13,26,102,432,-120,91.3,0,2175,18,81.3,8.0,11.2,18.7,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-07,2557,142.5,375.4,88.9,87.9,61.3,17.2,804,5266,1791,72.4,99.3,14,21,113,456,-80,83.4,0,2557,21,84.1,6.8,15.3,15.9,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-08,2000,96.4,275.4,59.7,41.8,63.1,28.2,605,3524,1454,73.2,97.4,7,22,117,464,-189,81.9,930,1070,14,81.4,7.0,24.8,14.8,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
2026-04-09,2330,124.0,381.6,91.6,57.8,39.2,12.6,707,4426,1787,71.8,97.5,11,21,111,451,-70,83.0,0,2330,18,86.6,6.7,16.8,13.4,0.0,0.0,2.0,1.0,0.0,1.0,0.9,0.0
2026-04-10,2379,99.2,424.2,101.1,53.3,36.1,12.0,658,4519,2923,62.2,90.8,10,23,218,680,-256,84.5,798,1581,18,93.9,1.6,20.7,6.1,0.0,0.0,0.0,1.0,0.0,1.0,0.9,0.0
2026-04-11,2244,137.6,301.9,63.2,46.2,60.5,19.8,602,3795,4080,58.4,100.0,9,23,127,485,-184,86.0,0,2244,16,77.1,11.2,15.6,22.9,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
2026-04-12,3236,168.6,543.0,155.9,81.0,50.1,14.8,960,5515,2961,82.1,100.0,11,23,452,713,-170,84.3,0,3236,18,90.3,4.8,21.1,9.7,0.0,0.0,2.0,1.0,0.0,1.0,0.9,0.0
2026-04-13,2114,120.5,297.2,58.6,77.2,55.9,16.1,680,4773,1203,72.1,96.4,13,23,116,462,-165,87.2,0,2114,18,80.7,8.2,11.5,19.3,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-14,2172,121.9,311.3,71.2,79.5,56.3,16.1,694,5055,1203,73.8,96.6,13,24,117,464,-153,88.6,0,2172,18,81.2,8.0,11.2,18.8,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-15,2380,117.4,402.1,103.8,63.5,40.0,11.2,733,4655,2948,54.5,97.3,13,25,225,695,-293,87.5,938,1442,18,93.4,6.6,19.5,6.6,0.0,0.0,0.0,1.0,0.8,1.0,0.0,0.0
2026-04-16,2341,123.2,367.9,71.5,40.0,48.0,16.1,593,4284,3311,65.0,98.7,9,25,100,428,-60,88.9,0,2341,16,84.7,10.8,14.9,15.3,0.0,0.0,0.0,2.0,0.0,1.0,0.9,0.0
2026-04-17,2908,170.6,419.2,108.6,62.3,68.7,21.4,789,4534,4962,59.2,100.0,10,24,199,639,-220,86.1,0,2908,19,82.3,8.7,19.6,17.7,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
2026-04-18,3014,157.6,503.9,140.8,75.6,47.4,14.2,898,5269,2667,82.0,100.0,11,24,469,713,-209,85.9,0,3014,18,89.6,5.2,20.2,10.4,0.0,0.0,2.0,1.0,0.0,1.0,0.9,0.0
2026-04-19,901,57.3,119.0,21.6,23.8,22.4,3.3,304,2005,569,43.1,65.0,7,26,111,451,-332,92.4,714,187,8,86.9,13.1,7.6,13.1,0.53,0.0,0.0,0.0,0.9,0.0,0.0,1.0
2026-04-20,2837,154.9,428.6,116.5,95.6,64.4,17.7,880,5794,2085,74.2,100.0,14,26,270,713,-284,89.8,0,2837,21,85.6,6.1,16.3,14.4,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-21,2155,121.1,307.4,67.0,78.6,56.1,16.1,689,4903,1205,75.9,97.0,13,26,98,423,-116,91.3,0,2155,18,81.1,8.0,11.3,18.9,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-04-22,2784,145.2,446.1,101.8,50.8,53.4,17.2,717,4777,3899,68.3,100.0,10,24,230,706,-260,86.7,0,2784,19,87.1,9.1,17.8,12.9,0.0,0.0,0.0,2.0,0.0,1.0,0.9,0.0
2026-04-23,2235,121.5,296.7,60.3,38.3,65.9,24.5,536,3455,1171,66.4,95.6,13,29,166,569,-272,88.1,1421,814,17,79.6,7.0,35.1,20.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-04-24,1743,108.3,275.8,92.9,61.8,27.7,11.8,602,4460,1877,80.3,100.0,12,30,150,535,-259,92.4,830,913,15,84.1,15.9,25.4,15.9,0.0,0.9,0.0,1.0,0.0,0.0,0.0,1.0
2026-04-25,3455,151.2,534.9,152.3,61.9,85.7,33.4,844,4955,4698,66.0,100.0,10,29,194,629,-94,89.2,522,2933,18,93.1,3.9,31.7,6.9,0.0,0.0,0.0,1.0,0.0,1.0,0.9,1.0
2026-04-26,2176,131.6,295.5,70.5,46.6,60.3,21.1,555,3755,3853,58.8,100.0,10,27,169,575,-280,91.2,1380,795,16,78.8,16.3,16.1,21.2,0.0,0.0,0.0,1.0,1.25,1.0,0.0,0.0
2026-04-27,2464,117.0,382.9,106.8,65.0,57.7,23.0,670,3869,1848,49.9,90.7,10,28,249,713,-330,88.6,1250,1214,15,98.4,1.6,29.0,9.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2026-04-28,1870,101.2,296.6,73.3,70.6,36.5,14.1,630,4960,1083,72.6,96.0,12,27,98,423,-127,90.8,389,1481,17,90.7,9.3,17.2,9.3,0.0,1.0,0.0,2.0,0.0,1.0,1.33,0.0
2026-04-29,2516,128.5,451.1,119.2,81.1,29.0,9.3,792,5323,1702,75.9,97.2,12,29,144,522,-71,93.1,1037,1478,17,93.8,6.2,18.4,6.2,0.0,0.0,0.0,1.0,0.0,1.0,1.4,0.0
2026-04-30,2447,143.7,300.9,62.2,46.4,81.7,23.8,620,3967,4035,76.1,100.0,9,27,86,398,-97,91.7,909,1538,16,75.8,10.3,14.3,24.2,0.67,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2026-05-01,2928,169.5,422.9,144.8,60.6,64.2,18.7,664,4918,5826,70.9,100.0,9,28,519,713,-290,90.5,1412,1516,14,85.1,4.0,22.8,24.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2026-05-02,1724,97.3,294.6,82.6,74.9,23.7,8.6,644,5416,731,77.1,94.4,15,29,157,550,-255,94.4,292,1433,19,89.9,10.1,14.1,10.1,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2026-05-03,2913,197.3,448.5,129.3,79.6,44.6,12.4,955,6009,2753,68.2,100.0,15,31,604,713,-264,94.5,700,2213,22,84.7,5.4,18.4,15.3,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0
2026-05-04,2220,121.8,324.4,73.3,80.3,56.3,16.2,712,5200,1204,73.9,96.5,12,30,127,485,-161,96.7,0,2220,18,81.6,7.8,11.0,18.4,0.67,1.0,3.0,2.0,0.0,1.0,1.33,0.0
2026-05-05,2634,142.9,395.8,104.3,91.5,61.6,17.2,812,5423,1793,73.5,99.5,14,28,95,417,-21,92.9,0,2634,21,84.5,6.6,14.8,15.5,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-05-06,1834,101.7,311.5,87.0,60.2,29.7,9.0,712,4948,1240,70.8,96.3,12,28,101,430,-118,93.3,0,1834,17,91.5,8.5,13.3,8.5,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0
2026-05-07,2426,132.6,397.8,118.5,66.4,42.1,15.3,893,5497,1821,68.0,100.0,12,29,155,545,-148,92.9,0,2426,20,89.3,10.7,19.1,10.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-08,2326,124.8,385.6,106.4,63.5,40.1,14.4,840,4668,1272,65.9,97.7,12,28,257,713,-327,92.3,0,2326,20,88.9,11.1,16.8,11.1,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0
2026-05-09,3029,187.3,446.2,127.6,78.9,62.5,19.4,945,5890,2728,69.7,100.0,15,28,392,713,-267,92.0,816,2213,22,80.9,5.2,17.7,19.1,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0
2026-05-10,1868,100.9,307.7,87.8,53.4,34.3,13.8,738,5185,940,68.1,97.0,10,27,184,607,-300,92.1,0,1868,17,86.2,13.8,13.1,13.8,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2026-05-11,1997,122.4,327.6,84.0,49.7,29.2,9.4,636,4130,691,62.7,92.3,12,30,103,434,-107,96.3,634,1364,18,82.3,7.8,12.2,17.7,0.0,0.0,0.0,2.0,0.75,1.0,0.0,1.0
2026-05-12,2690,141.6,439.0,136.1,71.1,48.3,15.9,867,6590,2463,81.3,100.0,14,26,191,622,-183,89.5,742,1948,21,94.2,5.8,17.2,5.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-13,3221,175.5,492.7,134.2,104.0,69.5,18.8,991,6005,2673,72.7,100.0,14,31,412,713,-220,94.3,0,3221,21,87.3,5.4,18.9,12.7,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-05-14,2172,121.9,311.3,71.2,79.5,56.3,16.1,694,5055,1203,73.8,96.6,13,31,86,398,-86,96.6,0,2172,18,81.2,8.0,11.2,18.8,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-05-15,1814,101.1,306.5,83.2,58.5,29.7,9.0,708,4844,1242,71.2,95.9,12,31,124,479,-173,96.0,0,1814,17,91.4,8.6,13.4,8.6,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0
2026-05-16,1868,100.9,307.7,87.8,53.4,34.3,13.8,738,5185,940,68.1,97.0,10,27,159,554,-246,92.1,0,1868,17,86.2,13.8,13.1,13.8,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2026-05-17,2952,149.3,485.3,137.9,69.4,51.0,16.3,814,4551,3312,75.6,100.0,12,30,402,713,-228,95.6,493,2460,18,92.5,7.5,14.7,7.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
2026-05-18,1988,114.9,265.8,68.5,64.2,61.2,16.1,740,4730,1797,84.5,100.0,12,28,97,421,-156,93.7,450,1538,16,80.4,7.9,12.3,19.6,0.67,0.0,3.0,1.0,1.25,1.0,0.0,0.0
2026-05-19,2882,142.9,502.7,114.3,92.5,39.3,11.3,850,5803,2588,69.3,99.5,16,28,228,701,-199,92.5,843,2038,23,94.0,6.0,16.1,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2026-05-20,2837,154.9,428.6,116.5,95.6,64.4,17.7,880,5794,2085,74.2,100.0,14,28,230,706,-277,92.4,0,2837,21,85.6,6.1,16.3,14.4,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-05-21,1595,93.0,248.6,62.2,49.6,28.9,8.0,477,4425,2016,82.4,96.8,10,32,108,445,-196,98.7,817,778,15,87.7,7.4,4.3,12.3,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0
2026-05-22,2288,120.0,388.0,116.5,58.5,37.4,13.9,755,5566,1515,68.6,99.1,10,32,211,665,-277,94.9,516,1772,21,89.3,10.7,17.1,10.7,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2026-05-23,1950,74.8,323.1,106.6,30.4,42.8,18.6,304,2075,919,58.8,79.9,8,34,102,432,-109,88.8,1136,814,11,87.2,12.8,37.3,12.8,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
2026-05-24,4200,230.8,650.8,168.8,80.4,80.2,24.9,1061,6666,3553,68.7,100.0,13,33,650,713,-62,92.7,1852,2348,20,85.4,3.7,24.2,14.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-25,2114,120.5,297.2,58.6,77.2,55.9,16.1,680,4773,1203,72.1,96.4,13,32,21,259,38,96.5,0,2114,18,80.7,8.2,11.5,19.3,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-05-26,2615,143.9,389.5,101.4,90.2,61.7,17.2,818,5547,1791,74.1,99.5,14,31,164,565,-175,95.5,0,2615,21,84.4,6.6,14.9,15.6,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-05-27,1903,117.5,285.6,66.2,44.8,40.4,17.1,586,3521,1815,68.4,100.0,11,31,114,458,-172,90.5,576,1328,17,81.9,18.1,31.7,18.1,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0
2026-05-28,2311,122.9,385.9,118.0,64.2,39.8,14.9,862,5678,1528,68.1,99.8,11,28,145,524,-138,92.3,0,2311,20,88.8,11.2,16.9,11.2,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2026-05-29,2663,139.4,434.9,136.4,64.4,46.8,18.0,776,3817,2381,68.2,100.0,9,29,412,713,-278,91.8,742,1921,16,88.6,11.4,22.9,11.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-05-30,2291,118.3,324.9,85.8,55.5,66.2,23.4,669,5346,2317,81.1,96.6,12,29,130,492,-167,89.1,1007,1284,17,71.9,6.8,31.9,28.1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2026-05-31,3097,166.3,517.3,161.0,77.7,50.2,17.3,1026,6370,2760,77.1,100.0,12,26,275,713,-196,88.0,546,2551,21,91.2,8.8,22.1,8.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-06-01,2011,98.5,291.4,81.3,43.7,54.7,23.2,524,4038,2322,55.9,98.0,10,27,101,430,-138,81.0,539,1472,16,88.5,7.8,57.0,7.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-06-02,2972,149.6,525.9,145.7,96.9,37.2,11.4,917,6254,2582,74.0,100.0,15,27,317,713,-187,89.8,449,2523,21,94.2,5.8,20.5,5.8,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2026-06-03,2895,134.1,419.2,130.1,52.5,80.6,28.4,686,4396,3702,64.0,100.0,9,26,151,537,-118,83.6,711,2184,18,92.0,5.4,36.8,5.4,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2026-06-04,2267,118.7,276.2,107.6,33.2,80.6,35.9,477,3768,1390,80.7,97.6,10,28,133,498,-222,85.6,738,1529,16,73.8,6.9,39.0,22.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-06-05,2463,140.8,316.1,113.6,44.8,74.3,29.7,609,4502,2028,78.5,100.0,11,27,188,616,-300,83.9,546,1917,19,75.4,6.3,40.3,21.6,0.0,0.0,0.0,1.0,0.0,1.0,0.75,0.0
2026-06-06,2114,120.5,297.2,58.6,77.2,55.9,16.1,680,4773,1203,72.1,96.4,13,27,134,500,-203,92.5,0,2114,18,80.7,8.2,11.5,19.3,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2026-06-07,4913,186.6,764.1,268.6,83.2,129.9,56.3,1038,5999,4777,70.1,100.0,8,26,369,713,51,80.5,2137,2776,21,94.7,3.8,47.3,3.8,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0
